"","MSSubClass","MSZoning","Alley","LotShape","LandContour","LotConfig","LandSlope","Neighborhood","Condition1","BldgType","HouseStyle","OverallQual","OverallCond","YearRemodAdd","RoofStyle","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","TotalBsmtSF","HeatingQC","CentralAir","GrLivArea","KitchenQual","Functional","Fireplaces","FireplaceQu","GarageType","GarageFinish","GarageArea","GarageQual","GarageCond","PavedDrive","Fence","SaleType","SaleCondition","SalePrice","BeenRemod","EraBuilt","Pool","TotBathrooms","TotPorch"
"1329","50","RM","Grvl","Reg","Lvl","Corner","Gtl","OldTown","Norm","1Fam","1.5Fin","6","7",1950,"Gable","BrkFace","Wd Sdng","None",0,"Gd","Gd","BrkTil","Gd","TA","No","LwQ",493,"Unf",1510,"Ex","Y",2792,"TA","Mod",2,"TA","Detchd","Unf",520,"Fa","TA","Y","MnPrv","WD","Normal",12.4529327234617,"TRUE","1920s","FALSE",2,1027
"1330","60","RL","NoAlley","IR1","Lvl","Inside","Gtl","Gilbert","Norm","1Fam","2Story","7","5",1998,"Hip","VinylSd","VinylSd","None",0,"TA","TA","PConc","Gd","TA","No","Unf",0,"Unf",935,"Gd","Y",1632,"TA","Typ",1,"TA","Attchd","Fin",462,"TA","TA","Y","None","WD","Normal",12.0810761553555,"FALSE","1990s","FALSE",2.5,28
"1331","20","RL","NoAlley","Reg","Lvl","Inside","Gtl","Somerst","Norm","1Fam","1Story","8","5",2006,"Hip","VinylSd","VinylSd","Stone",410,"Gd","TA","PConc","Gd","Gd","Av","Unf",0,"Unf",1588,"Ex","Y",1588,"Gd","Typ",1,"Gd","Attchd","RFn",825,"TA","TA","Y","None","WD","Normal",12.3327052964635,"FALSE","2000s","FALSE",2,189
"1332","80","RL","NoAlley","IR1","Lvl","Inside","Gtl","CollgCr","Norm","1Fam","SLvl","5","5",1976,"Gable","MetalSd","MetalSd","None",0,"TA","TA","CBlock","TA","TA","Av","ALQ",483,"Unf",911,"Gd","Y",954,"TA","Typ",0,"No","Detchd","Unf",576,"TA","TA","Y","None","WD","Normal",11.7943379244084,"FALSE","1970s","FALSE",1,0
"1333","20","RL","NoAlley","Reg","Lvl","Inside","Mod","Edwards","Norm","1Fam","1Story","4","6",1958,"Gable","MetalSd","MetalSd","None",0,"TA","TA","CBlock","TA","TA","Mn","ALQ",690,"Unf",816,"Ex","Y",816,"TA","Typ",1,"Gd","Detchd","Unf",288,"Fa","Fa","Y","None","WD","Normal",11.5129254649702,"TRUE","1930s","FALSE",2,0
"1334","50","RM","NoAlley","Reg","Lvl","Corner","Gtl","IDOTRR","Norm","1Fam","1.5Fin","5","6",1995,"Gable","Wd Sdng","Wd Sdng","None",0,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",803,"Ex","Y",1360,"Gd","Typ",0,"No","Detchd","Unf",297,"TA","TA","Y","MnPrv","WD","Normal",11.740061037554,"TRUE","1930s","FALSE",1.5,255
"1335","160","RM","NoAlley","Reg","Lvl","Inside","Gtl","BrDale","Norm","TwnhsE","2Story","5","6",1970,"Gable","HdBoard","HdBoard","None",312,"TA","TA","CBlock","TA","TA","No","LwQ",765,"Unf",765,"TA","Y",1365,"TA","Min1",0,"No","Attchd","Unf",440,"TA","TA","Y","None","WD","Normal",11.7360690162844,"FALSE","1970s","FALSE",1.5,36
"1336","20","RL","NoAlley","Reg","Lvl","Inside","Gtl","NWAmes","Norm","1Fam","1Story","6","5",1977,"Gable","Plywood","Plywood","BrkFace",360,"TA","TA","CBlock","Gd","TA","No","ALQ",686,"Unf",1350,"TA","Y",1334,"TA","Typ",1,"TA","Attchd","RFn",630,"TA","TA","Y","None","WD","Normal",12.0311238430656,"FALSE","1970s","FALSE",2.5,16
"1337","90","RL","NoAlley","IR1","Lvl","Inside","Gtl","NWAmes","Feedr","Duplex","1Story","5","5",1973,"Gable","Plywood","Plywood","BrkFace",564,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",1656,"TA","Y",1656,"TA","Typ",0,"No","Detchd","Unf",506,"TA","TA","Y","None","WD","Normal",11.8130300574206,"FALSE","1970s","FALSE",2,211
"1338","30","RM","Grvl","IR1","Bnk","Corner","Mod","OldTown","Feedr","1Fam","1Story","4","4",1950,"Gable","Wd Sdng","Wd Sdng","None",0,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",693,"Fa","N",693,"Fa","Typ",0,"No","NoGarage","NoGarage",0,"NoGarage","NoGarage","N","None","WD","Normal",10.8685684485797,"TRUE","1940s","FALSE",1,20
"1339","60","RL","NoAlley","IR1","Lvl","Corner","Gtl","CollgCr","Norm","1Fam","2Story","7","5",2002,"Gable","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","GLQ",700,"Unf",916,"Ex","Y",1861,"Gd","Typ",0,"No","BuiltIn","RFn",492,"TA","TA","Y","None","WD","Normal",12.2060726455302,"FALSE","2000s","FALSE",3.5,237
"1340","20","RL","NoAlley","IR1","Lvl","Corner","Gtl","CollgCr","Norm","1Fam","1Story","5","7",1972,"Hip","MetalSd","MetalSd","None",0,"TA","Gd","CBlock","TA","TA","Mn","Rec",360,"Unf",864,"Ex","Y",864,"TA","Typ",0,"No","Attchd","RFn",288,"TA","TA","Y","None","WD","Normal",11.7636841833174,"FALSE","1970s","FALSE",1,0
"1341","20","RL","NoAlley","Reg","Lvl","Inside","Gtl","NAmes","Norm","1Fam","1Story","4","5",1971,"Gable","MetalSd","MetalSd","None",0,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",858,"TA","Y",872,"TA","Typ",0,"No","Detchd","Unf",480,"TA","TA","Y","GdWo","WD","Normal",11.7199396343546,"FALSE","1970s","FALSE",1,0
"1342","20","RL","NoAlley","Reg","Lvl","Inside","Gtl","SawyerW","RRAe","1Fam","1Story","6","5",2004,"Gable","VinylSd","VinylSd","None",0,"TA","TA","PConc","Gd","TA","No","GLQ",814,"Unf",1114,"Ex","Y",1114,"Gd","Typ",0,"No","Detchd","Unf",576,"TA","TA","Y","None","WD","Normal",11.9511803959014,"TRUE","2000s","FALSE",2,78
"1343","60","RL","NoAlley","Reg","Lvl","Inside","Gtl","CollgCr","Norm","1Fam","2Story","8","5",2002,"Gable","VinylSd","VinylSd","BrkFace",149,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",1284,"Ex","Y",2169,"Gd","Typ",1,"Gd","Attchd","RFn",647,"TA","TA","Y","None","WD","Normal",12.3392914893164,"FALSE","2000s","FALSE",2.5,279
"1344","50","RL","NoAlley","Reg","Bnk","Inside","Gtl","Crawfor","Norm","1Fam","1.5Fin","6","6",1950,"Gable","BrkFace","Stone","None",0,"TA","TA","BrkTil","TA","TA","No","Unf",0,"Unf",896,"Gd","Y",1913,"TA","Typ",1,"TA","Detchd","Unf",342,"Fa","Fa","Y","None","WD","Normal",12.083905011556,"TRUE","1920s","FALSE",1.5,0
"1345","60","RL","NoAlley","IR1","Lvl","Corner","Gtl","CollgCr","Norm","1Fam","2Story","7","5",2006,"Gable","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",728,"Ex","Y",1456,"Gd","Typ",1,"TA","Attchd","Fin",440,"TA","TA","Y","None","New","Partial",11.9565530341727,"FALSE","2000s","FALSE",2.5,0
"1346","30","RM","NoAlley","Reg","Lvl","Inside","Gtl","OldTown","Norm","1Fam","1Story","4","4",1950,"Hip","MetalSd","MetalSd","None",0,"TA","TA","PConc","TA","TA","No","ALQ",250,"Unf",960,"Gd","Y",960,"Fa","Typ",0,"No","Detchd","Unf",308,"TA","TA","Y","None","WD","Normal",11.5945054519627,"TRUE","1920s","FALSE",1,168
"1347","20","RL","NoAlley","IR2","Lvl","CulDSac","Gtl","NWAmes","PosN","1Fam","1Story","7","7",2003,"Hip","BrkFace","HdBoard","None",0,"TA","TA","CBlock","TA","TA","No","BLQ",297,"Rec",1568,"TA","Y",2156,"TA","Typ",1,"Gd","Attchd","RFn",508,"Gd","TA","Y","None","WD","Normal",12.4780063610138,"TRUE","1960s","FALSE",2,370
"1348","20","RL","NoAlley","IR1","HLS","Corner","Gtl","Timber","Norm","1Fam","1Story","8","5",2007,"Gable","VinylSd","VinylSd","Stone",100,"Gd","TA","PConc","Ex","TA","Gd","GLQ",80,"Unf",1732,"Ex","Y",1776,"Gd","Typ",1,"Gd","Attchd","Fin",712,"TA","TA","Y","None","New","Partial",12.5548368821687,"TRUE","2000s","FALSE",3,0
"1349","20","RL","NoAlley","IR3","Low","Inside","Gtl","SawyerW","Norm","1Fam","1Story","7","5",1998,"Gable","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","Gd","GLQ",1443,"Unf",1482,"Ex","Y",1494,"Gd","Typ",1,"Fa","Attchd","RFn",514,"TA","TA","Y","None","WD","Normal",12.2783933071098,"FALSE","1990s","FALSE",3,427
"1350","70","RM","Pave","Reg","Lvl","Inside","Gtl","OldTown","Norm","1Fam","2Story","8","5",1987,"Gable","MetalSd","MetalSd","None",0,"TA","Gd","BrkTil","TA","Fa","No","LwQ",259,"Unf",684,"Fa","N",2358,"TA","Typ",0,"No","NoGarage","NoGarage",0,"NoGarage","NoGarage","Y","None","WD","Normal",11.7117763237154,"TRUE","1800s","FALSE",2,74
"1351","90","RL","NoAlley","Reg","Lvl","Inside","Gtl","NAmes","Artery","Duplex","2Story","5","5",1969,"Gable","MetalSd","MetalSd","BrkFace",368,"TA","TA","CBlock","TA","TA","No","LwQ",500,"Unf",1248,"TA","Y",2634,"TA","Typ",0,"No","Detchd","Unf",968,"TA","TA","Y","None","WD","Normal",12.2060726455302,"FALSE","1960s","FALSE",4.5,0
"1352","60","RL","NoAlley","IR1","Lvl","Inside","Gtl","NAmes","Norm","1Fam","2Story","6","6",1962,"Gable","HdBoard","HdBoard","BrkFace",318,"TA","TA","CBlock","TA","TA","No","Rec",319,"Unf",858,"Ex","Y",1716,"TA","Typ",1,"Gd","Attchd","Fin",490,"TA","TA","Y","None","WD","Normal",12.0494188354848,"FALSE","1960s","FALSE",1.5,204
"1353","50","RM","NoAlley","Reg","Lvl","Inside","Gtl","BrkSide","Norm","1Fam","1.5Fin","6","9",2000,"Gable","MetalSd","MetalSd","None",0,"Gd","TA","BrkTil","TA","TA","No","Unf",0,"Unf",698,"TA","Y",1176,"TA","Typ",0,"No","Detchd","Unf",624,"TA","TA","N","None","WD","Normal",11.8122890421958,"TRUE","1930s","FALSE",1,210
"1354","50","RL","NoAlley","IR1","Lvl","CulDSac","Gtl","NoRidge","Norm","1Fam","1.5Fin","8","5",1996,"Hip","VinylSd","VinylSd","BrkFace",579,"Gd","TA","PConc","Gd","TA","Av","GLQ",816,"Unf",2033,"Ex","Y",3238,"Gd","Typ",1,"Ex","Attchd","Fin",666,"TA","TA","Y","None","WD","Normal",12.9239124386805,"TRUE","1990s","FALSE",3.5,369
"1355","60","RL","NoAlley","IR1","Lvl","Inside","Gtl","CollgCr","Norm","1Fam","2Story","7","5",2000,"Gable","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","GLQ",735,"Unf",992,"Ex","Y",1865,"Gd","Typ",1,"TA","Attchd","RFn",839,"TA","TA","Y","None","WD","Normal",12.3673407931263,"FALSE","2000s","FALSE",3.5,184
"1356","80","RL","NoAlley","IR1","Lvl","Inside","Gtl","NWAmes","Norm","1Fam","SLvl","7","6",1992,"Gable","MetalSd","MetalSd","BrkFace",143,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",570,"Gd","Y",1920,"Gd","Typ",1,"TA","Attchd","RFn",487,"TA","TA","Y","GdPrv","WD","Normal",12.0435537160324,"TRUE","1960s","FALSE",3,98
"1357","20","RL","NoAlley","Reg","Lvl","Corner","Gtl","NAmes","Norm","1Fam","1Story","5","5",1966,"Gable","HdBoard","HdBoard","BrkFace",65,"TA","TA","CBlock","TA","TA","No","Rec",340,"Unf",864,"TA","Y",892,"TA","Typ",0,"No","Attchd","RFn",264,"TA","TA","Y","GdWo","WD","Normal",11.6082356447746,"FALSE","1960s","FALSE",1,0
"1358","20","RL","NoAlley","IR1","Lvl","CulDSac","Gtl","NAmes","Norm","1Fam","1Story","5","6",2008,"Gable","VinylSd","VinylSd","None",0,"TA","TA","CBlock","TA","TA","No","GLQ",734,"Unf",1078,"Ex","Y",1078,"TA","Typ",1,"Fa","Attchd","Fin",500,"TA","TA","Y","None","WD","Normal",11.9177236840907,"TRUE","1970s","FALSE",2.5,0
"1359","160","FV","NoAlley","Reg","Lvl","Inside","Gtl","Somerst","Norm","Twnhs","2Story","6","5",2000,"Gable","MetalSd","MetalSd","BrkFace",216,"Gd","TA","PConc","Gd","TA","No","GLQ",378,"Unf",756,"Ex","Y",1573,"Gd","Typ",0,"No","Detchd","Unf",440,"TA","TA","Y","None","WD","Normal",12.0867258878976,"FALSE","2000s","FALSE",2.5,32
"1360","20","RL","NoAlley","Reg","Lvl","FR3","Gtl","NridgHt","Norm","1Fam","1Story","9","5",2005,"Hip","VinylSd","VinylSd","BrkFace",66,"Gd","TA","PConc","Ex","TA","Av","GLQ",1447,"Unf",1980,"Ex","Y",1980,"Ex","Typ",1,"Gd","Attchd","Fin",770,"TA","TA","Y","None","WD","Normal",12.6603279178078,"TRUE","2000s","FALSE",3,239
"1361","70","RL","NoAlley","Reg","Lvl","Inside","Gtl","SWISU","Feedr","1Fam","2Story","5","6",1998,"Gable","MetalSd","Wd Sdng","None",0,"TA","TA","BrkTil","TA","Fa","No","Unf",0,"Unf",612,"Ex","Y",2601,"TA","Typ",0,"No","BuiltIn","RFn",621,"TA","TA","Y","None","WD","Normal",12.1495022940418,"TRUE","1920s","FALSE",3.5,484
"1362","20","RL","NoAlley","IR1","Low","Inside","Mod","StoneBr","Norm","1Fam","1Story","7","5",2005,"Hip","VinylSd","VinylSd","Stone",16,"Gd","TA","PConc","Ex","TA","Av","ALQ",1274,"Unf",1530,"Ex","Y",1530,"Gd","Typ",1,"Gd","Attchd","Fin",430,"TA","TA","Y","None","WD","Normal",12.4684369099977,"FALSE","2000s","FALSE",3,204
"1363","50","RL","NoAlley","IR1","Lvl","FR2","Gtl","NAmes","Feedr","1Fam","1.5Fin","4","4",2007,"Gable","VinylSd","VinylSd","None",0,"TA","Gd","BrkTil","TA","Fa","No","Unf",0,"Unf",715,"Gd","Y",1738,"TA","Typ",1,"Gd","Attchd","Unf",368,"TA","TA","Y","None","WD","Normal",11.5607627943844,"TRUE","1920s","FALSE",2,55
"1364","60","RL","NoAlley","IR1","Lvl","Inside","Gtl","Gilbert","Norm","1Fam","2Story","6","5",2007,"Gable","VinylSd","VinylSd","None",0,"TA","TA","PConc","Gd","TA","No","Unf",0,"Unf",616,"Ex","Y",1412,"Gd","Typ",1,"Gd","BuiltIn","Fin",432,"TA","TA","Y","None","New","Partial",11.9635678694873,"TRUE","2000s","FALSE",2.5,36
"1365","160","FV","Pave","Reg","Lvl","Inside","Gtl","Somerst","Norm","TwnhsE","2Story","7","5",2005,"Gable","MetalSd","MetalSd","None",0,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",600,"Ex","Y",1200,"Gd","Typ",0,"No","Detchd","RFn",480,"TA","TA","Y","None","WD","Abnorml",11.8786235774066,"FALSE","2000s","FALSE",2.5,166
"1366","60","FV","NoAlley","Reg","Lvl","Inside","Gtl","Somerst","Norm","1Fam","2Story","7","5",2000,"Gable","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","GLQ",533,"Unf",814,"Ex","Y",1674,"Gd","Typ",0,"No","Attchd","RFn",663,"TA","TA","Y","None","WD","Normal",12.2830336866663,"FALSE","2000s","FALSE",3.5,96
"1367","60","RL","NoAlley","IR1","Lvl","Inside","Gtl","CollgCr","Norm","1Fam","2Story","7","5",1999,"Gable","VinylSd","VinylSd","BrkFace",158,"Gd","TA","PConc","Gd","TA","No","GLQ",633,"Unf",873,"Ex","Y",1790,"Gd","Typ",0,"No","Attchd","RFn",588,"TA","TA","Y","None","WD","Abnorml",12.170445467887,"FALSE","1990s","FALSE",3.5,88
"1368","160","RM","NoAlley","Reg","Lvl","Inside","Gtl","MeadowV","Norm","TwnhsE","2Story","5","6",1977,"Gable","CemntBd","CmentBd","None",0,"TA","TA","PConc","TA","TA","No","ALQ",548,"Rec",757,"Ex","Y",1475,"TA","Typ",1,"TA","Attchd","RFn",336,"TA","TA","Y","None","WD","Normal",11.7519423654407,"FALSE","1970s","FALSE",2,130
"1369","120","RM","NoAlley","Reg","Lvl","Inside","Gtl","CollgCr","Norm","TwnhsE","1Story","6","5",2004,"Gable","VinylSd","VinylSd","BrkFace",170,"Gd","TA","PConc","Gd","TA","Av","GLQ",685,"Unf",848,"Ex","Y",848,"Gd","Typ",0,"No","Attchd","Fin",420,"TA","TA","Y","None","WD","Normal",11.8775685785581,"TRUE","2000s","FALSE",2,140
"1370","20","RL","NoAlley","IR2","Lvl","FR2","Gtl","CollgCr","Norm","1Fam","1Story","8","5",2003,"Hip","VinylSd","VinylSd","BrkFace",171,"Gd","TA","PConc","Gd","TA","Av","BLQ",370,"GLQ",1657,"Ex","Y",1668,"Gd","Typ",1,"TA","Attchd","Fin",502,"TA","TA","Y","None","WD","Normal",12.3544926506484,"FALSE","2000s","FALSE",3,262
"1371","50","RL","NoAlley","Reg","Lvl","Corner","Gtl","OldTown","Artery","1Fam","1.5Fin","4","6",1950,"Gable","CBlock","CBlock","None",0,"Fa","TA","PConc","TA","TA","No","ALQ",315,"Rec",840,"Ex","Y",1374,"TA","Typ",0,"No","Detchd","Fin",338,"TA","TA","Y","None","WD","Normal",11.5617156291397,"TRUE","1920s","FALSE",1,198
"1372","80","RL","NoAlley","Reg","Lvl","Inside","Gtl","NAmes","Norm","1Fam","SLvl","6","6",1996,"Hip","AsbShng","AsbShng","None",0,"TA","TA","CBlock","TA","TA","Av","BLQ",831,"Unf",992,"Gd","Y",1661,"Gd","Typ",1,"TA","BuiltIn","RFn",377,"TA","TA","Y","MnPrv","WD","Normal",12.0167264737993,"TRUE","1950s","FALSE",2,206
"1373","60","RL","NoAlley","Reg","Lvl","Corner","Gtl","CollgCr","Norm","1Fam","2Story","7","6",1998,"Gable","VinylSd","VinylSd","None",0,"TA","TA","PConc","Gd","TA","Av","GLQ",975,"Unf",1108,"Ex","Y",2097,"Gd","Typ",1,"TA","Detchd","RFn",583,"TA","TA","Y","None","WD","Normal",12.5219776769257,"FALSE","1990s","FALSE",3.5,423
"1374","20","RL","NoAlley","Reg","Lvl","Inside","Gtl","NoRidge","Norm","1Fam","1Story","10","5",2002,"Hip","VinylSd","VinylSd","BrkFace",705,"Ex","TA","PConc","Ex","TA","Gd","GLQ",1282,"Unf",2633,"Ex","Y",2633,"Ex","Typ",2,"Gd","Attchd","RFn",804,"TA","TA","Y","None","WD","Normal",13.0530132992695,"TRUE","2000s","FALSE",3.5,454
"1375","60","FV","NoAlley","Reg","Lvl","Inside","Gtl","Somerst","Norm","1Fam","2Story","7","5",2005,"Gable","CemntBd","CmentBd","None",0,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",1026,"Ex","Y",1958,"Gd","Typ",1,"Gd","Attchd","Fin",936,"TA","TA","Y","None","WD","Normal",12.4292161968444,"FALSE","2000s","FALSE",2.5,364
"1376","20","RL","NoAlley","IR1","HLS","Inside","Gtl","Timber","Norm","1Fam","1Story","8","5",2007,"Gable","VinylSd","VinylSd","BrkFace",80,"Gd","TA","PConc","Gd","TA","Gd","Unf",0,"Unf",1571,"Ex","Y",1571,"Gd","Typ",1,"Gd","Attchd","Fin",722,"TA","TA","Y","None","New","Partial",12.3842188309136,"FALSE","2000s","FALSE",2,136
"1377","30","RL","NoAlley","Reg","Bnk","Inside","Gtl","SWISU","Norm","1Fam","1Story","6","5",1950,"Gable","Wd Sdng","Wd Sdng","None",0,"TA","TA","BrkTil","Gd","TA","Mn","Rec",384,"Unf",768,"TA","N",790,"TA","Typ",0,"No","Detchd","Unf",160,"Fa","TA","Y","None","WD","Normal",11.418614785499,"TRUE","1930s","FALSE",1,141
"1378","50","RL","Grvl","Reg","Lvl","Inside","Gtl","Edwards","Norm","1Fam","1.5Fin","5","5",1960,"Gable","Wd Sdng","Wd Sdng","None",0,"TA","TA","CBlock","TA","TA","No","LwQ",408,"BLQ",984,"Ex","Y",1604,"TA","Min2",0,"No","Detchd","Unf",660,"TA","TA","Y","None","WD","Normal",11.6699292137799,"TRUE","1940s","FALSE",2,68
"1379","160","RM","NoAlley","Reg","Lvl","Inside","Gtl","BrDale","Norm","Twnhs","2Story","6","5",1973,"Gable","HdBoard","HdBoard","BrkFace",408,"TA","TA","CBlock","TA","Fa","No","BLQ",309,"Unf",483,"TA","Y",987,"TA","Typ",0,"No","Detchd","Unf",264,"TA","TA","Y","None","WD","Normal",11.3265958867787,"FALSE","1970s","FALSE",1.5,72
"1380","80","RL","NoAlley","Reg","Lvl","Inside","Gtl","Timber","Norm","1Fam","SLvl","5","5",2007,"Gable","VinylSd","VinylSd","None",0,"TA","TA","PConc","Gd","TA","No","Unf",0,"Unf",384,"Gd","Y",1394,"Gd","Typ",0,"No","BuiltIn","Fin",400,"TA","TA","Y","None","WD","Normal",12.0287386302473,"TRUE","2000s","FALSE",2.5,100
"1381","30","RL","Grvl","Reg","Lvl","Inside","Gtl","Edwards","Norm","1Fam","1Story","3","3",1950,"Gable","Stucco","Stucco","None",0,"TA","Fa","BrkTil","TA","Fa","No","Rec",203,"Unf",864,"TA","N",864,"TA","Typ",0,"No","Detchd","Unf",200,"TA","Fa","Y","None","WD","Normal",10.9767820332199,"TRUE","1910s","FALSE",2,96
"1382","20","RL","NoAlley","IR1","Lvl","Corner","Gtl","NAmes","Norm","1Fam","1Story","6","7",1970,"Gable","BrkFace","Plywood","None",0,"TA","TA","CBlock","TA","TA","Mn","BLQ",865,"Unf",1205,"Ex","Y",2117,"TA","Typ",2,"Gd","Attchd","Fin",550,"TA","TA","Y","None","WD","Normal",12.3779229024568,"FALSE","1970s","FALSE",2.5,42
"1383","70","RM","NoAlley","Reg","Lvl","Corner","Gtl","OldTown","Norm","1Fam","2Story","7","7",1950,"Hip","Wd Sdng","Wd Sdng","None",0,"TA","TA","BrkTil","Fa","TA","No","Unf",0,"Unf",596,"Ex","Y",1762,"Gd","Typ",0,"No","Detchd","Unf",576,"TA","TA","N","None","WD","Normal",11.9640010843304,"TRUE","1920s","FALSE",2.5,257
"1384","30","RL","NoAlley","Reg","Lvl","Inside","Gtl","Sawyer","Norm","1Fam","1Story","5","7",2007,"Gable","Wd Sdng","Wd Sdng","None",0,"TA","Gd","BrkTil","TA","TA","No","Unf",0,"Unf",816,"Ex","Y",1416,"Gd","Typ",0,"No","Attchd","Unf",576,"TA","TA","N","None","WD","Normal",11.6262541502772,"TRUE","1910s","FALSE",2,112
"1385","50","RL","NoAlley","Reg","Lvl","Inside","Gtl","Edwards","Norm","1Fam","1.5Fin","6","5",1950,"Gable","WdShing","Wd Shng","None",0,"TA","TA","BrkTil","TA","TA","Mn","Rec",204,"Unf",560,"TA","Y",1258,"TA","Typ",0,"No","Detchd","Unf",280,"TA","TA","P","MnPrv","WD","Normal",11.5617156291397,"TRUE","1930s","FALSE",1,0
"1386","50","RM","NoAlley","Reg","Lvl","Inside","Gtl","IDOTRR","Norm","1Fam","1.5Fin","4","8",2007,"Gable","VinylSd","VinylSd","None",0,"TA","Gd","BrkTil","TA","TA","No","BLQ",735,"Unf",796,"Gd","Y",1154,"Gd","Typ",0,"No","Detchd","Unf",240,"TA","TA","N","MnPrv","WD","Normal",11.740061037554,"TRUE","1920s","FALSE",2,96
"1387","60","RL","NoAlley","IR1","Lvl","Inside","Gtl","NWAmes","RRAn","1Fam","2Story","7","5",1978,"Gable","Plywood","Plywood","BrkFace",184,"TA","TA","CBlock","Gd","TA","No","BLQ",790,"LwQ",1392,"TA","Y",2784,"Gd","Typ",2,"TA","Attchd","RFn",564,"TA","TA","Y","MnPrv","WD","Normal",12.4292161968444,"FALSE","1970s","TRUE",4.5,552
"1388","50","RM","Grvl","Reg","Lvl","Inside","Gtl","OldTown","Artery","1Fam","1.5Fin","6","7",1950,"Gable","Stucco","Stucco","None",0,"TA","Gd","BrkTil","TA","TA","No","Rec",168,"LwQ",714,"TA","N",2526,"Gd","Typ",1,"Gd","Detchd","Unf",216,"TA","TA","Y","GdWo","CWD","Family",11.8204101647182,"TRUE","1910s","FALSE",2,103
"1389","20","RL","NoAlley","IR1","HLS","CulDSac","Gtl","Gilbert","Norm","1Fam","1Story","9","5",2007,"Gable","VinylSd","VinylSd","Stone",160,"Ex","TA","PConc","Ex","TA","Gd","GLQ",1320,"Unf",1746,"Ex","Y",1746,"Ex","Typ",2,"Gd","Attchd","Fin",758,"TA","TA","Y","None","WD","Normal",12.8413258476712,"TRUE","2000s","FALSE",3,240
"1390","50","RM","NoAlley","Reg","Lvl","Inside","Gtl","BrkSide","Norm","1Fam","1.5Fin","6","6",1950,"Gable","Wd Sdng","Wd Sdng","None",0,"TA","Gd","BrkTil","TA","Gd","No","ALQ",375,"Unf",735,"Ex","Y",1218,"TA","Typ",1,"Gd","Detchd","Unf",440,"TA","TA","Y","None","WD","Normal",11.7829526021833,"TRUE","1940s","FALSE",1.5,0
"1391","20","RL","NoAlley","Reg","Lvl","Inside","Gtl","CollgCr","Norm","1Fam","1Story","7","5",2000,"Gable","VinylSd","VinylSd","BrkFace",244,"Gd","TA","PConc","Gd","TA","Av","GLQ",1400,"Unf",1525,"Ex","Y",1525,"Gd","Typ",0,"No","Attchd","RFn",541,"TA","TA","Y","None","WD","Normal",12.3673407931263,"FALSE","2000s","FALSE",3,255
"1392","90","RL","NoAlley","Reg","Lvl","Inside","Gtl","NAmes","Norm","Duplex","1Story","5","5",1967,"Gable","Plywood","Plywood","None",0,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",1584,"TA","Y",1584,"TA","Mod",0,"No","Detchd","Unf",792,"TA","TA","Y","None","WD","Normal",11.7280368445872,"FALSE","1960s","FALSE",2,152
"1393","85","RL","NoAlley","Reg","Lvl","Inside","Gtl","NAmes","Norm","1Fam","SFoyer","5","5",1967,"Gable","HdBoard","HdBoard","None",0,"TA","TA","CBlock","TA","TA","Av","ALQ",769,"Unf",864,"TA","Y",900,"TA","Typ",1,"Po","Attchd","RFn",288,"TA","TA","Y","MnWw","WD","Normal",11.7199396343546,"FALSE","1960s","FALSE",2,319
"1394","190","RM","Pave","Reg","Lvl","Inside","Gtl","OldTown","Norm","2fmCon","1.5Fin","6","7",2000,"Gable","Wd Sdng","Wd Sdng","None",0,"TA","TA","BrkTil","Fa","TA","No","Unf",0,"Unf",482,"Ex","N",1912,"TA","Typ",1,"TA","Detchd","Unf",672,"Gd","TA","Y","None","WD","Normal",12.0015054797889,"TRUE","1900s","FALSE",2,237
"1395","120","RL","NoAlley","Reg","Lvl","Inside","Gtl","Blmngtn","Norm","TwnhsE","1Story","7","5",2006,"Hip","VinylSd","VinylSd","BrkFace",45,"Gd","TA","PConc","Gd","TA","Av","GLQ",1070,"Unf",1356,"Ex","Y",1500,"Gd","Typ",1,"Gd","Attchd","Fin",648,"TA","TA","Y","None","New","Partial",12.4154336524317,"FALSE","2000s","FALSE",3,181
